0x0001,"Protocol Identifier","SDP",
0xFD4D,"16-bit UUID for Members","70mai Co.,Ltd.",
0xFD4E,"16-bit UUID for Members","70mai Co.,Ltd.",
0xFD4F,"16-bit UUID for Members","Forkbeard Technologies AS",
0xFD50,"16-bit UUID for Members","Hangzhou Tuya Information  Technology Co., Ltd",
0xFD51,"16-bit UUID for Members","UTC Fire and Security",
0xFD52,"16-bit UUID for Members","UTC Fire and Security",
0xFD53,"16-bit UUID for Members","PCI Private Limited",
0xFD54,"16-bit UUID for Members","Qingdao Haier Technology Co., Ltd.",
0xFD55,"16-bit UUID for Members","Braveheart Wireless, Inc.",
0xFD56,"16-bit UUID for Members","Resmed Ltd",
0xFD57,"16-bit UUID for Members","Volvo Car Corporation",
0xFD58,"16-bit UUID for Members","Volvo Car Corporation",
0xFD59,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFD5A,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFD5B,"16-bit UUID for Members","V2SOFT INC.",
0xFD5C,"16-bit UUID for Members","React Mobile",
0xFD5D,"16-bit UUID for Members","maxon motor ltd.",
0xFD5E,"16-bit UUID for Members","Tapkey GmbH",
0xFD5F,"16-bit UUID for Members","Oculus VR, LLC",
0xFD60,"16-bit UUID for Members","Sercomm Corporation",
0xFD61,"16-bit UUID for Members","Arendi AG",
0xFD62,"16-bit UUID for Members","Fitbit, Inc.",
0xFD63,"16-bit UUID for Members","Fitbit, Inc.",
0xFD64,"16-bit UUID for Members","INRIA",
0xFD65,"16-bit UUID for Members","Razer Inc.",
0xFD66,"16-bit UUID for Members","Zebra Technologies Corporation",
0xFD67,"16-bit UUID for Members","Montblanc Simplo GmbH",
0xFD68,"16-bit UUID for Members","Ubique Innovation AG",
0xFD69,"16-bit UUID for Members","Samsung Electronics Co., Ltd",
0xFD6A,"16-bit UUID for Members","Emerson",
0xFD6B,"16-bit UUID for Members","rapitag GmbH",
0xFD6C,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFD6D,"16-bit UUID for Members","Sigma Elektro GmbH",
0xFD6E,"16-bit UUID for Members","Polidea sp. z o.o.",
0xFD6F,"16-bit UUID for Members","Apple, Inc.",
0xFD70,"16-bit UUID for Members","GuangDong Oppo Mobile Telecommunications Corp., Ltd",
0xFD71,"16-bit UUID for Members","GN Hearing A/S",
0xFD72,"16-bit UUID for Members","Logitech International SA",
0xFD73,"16-bit UUID for Members","BRControls Products BV",
0xFD74,"16-bit UUID for Members","BRControls Products BV",
0xFD75,"16-bit UUID for Members","Insulet Corporation",
0xFD76,"16-bit UUID for Members","Insulet Corporation",
0xFD77,"16-bit UUID for Members","Withings",
0xFD78,"16-bit UUID for Members","Withings",
0xFD79,"16-bit UUID for Members","Withings",
0xFD7A,"16-bit UUID for Members","Withings",
0xFD7B,"16-bit UUID for Members","WYZE LABS, INC.",
0xFD7C,"16-bit UUID for Members","Toshiba Information Systems(Japan) Corporation",
0xFD7D,"16-bit UUID for Members","Center for Advanced Research Wernher Von Braun",
0xFD7E,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFD7F,"16-bit UUID for Members","Husqvarna AB",
0xFD80,"16-bit UUID for Members","Phindex Technologies, Inc",
0xFD81,"16-bit UUID for Members","CANDY HOUSE, Inc.",
0xFD82,"16-bit UUID for Members","Sony Corporation",
0xFD83,"16-bit UUID for Members","iNFORM Technology GmbH",
0xFD84,"16-bit UUID for Members","Tile, Inc.",
0xFD85,"16-bit UUID for Members","Husqvarna AB",
0xFD86,"16-bit UUID for Members","Abbott",
0xFD87,"16-bit UUID for Members","Google LLC",
0xFD88,"16-bit UUID for Members","Urbanminded LTD",
0xFD89,"16-bit UUID for Members","Urbanminded LTD",
0xFD8A,"16-bit UUID for Members","Signify Netherlands B.V.",
0xFD8B,"16-bit UUID for Members","Jigowatts Inc.",
0xFD8C,"16-bit UUID for Members","Google LLC",
0xFD8D,"16-bit UUID for Members","quip NYC Inc.",
0xFD8E,"16-bit UUID for Members","Motorola Solutions",
0xFD8F,"16-bit UUID for Members","Matrix ComSec Pvt. Ltd.",
0xFD90,"16-bit UUID for Members","Guangzhou SuperSound Information Technology Co.,Ltd",
0xFD91,"16-bit UUID for Members","Groove X, Inc.",
0xFD92,"16-bit UUID for Members","Qualcomm Technologies International, Ltd. (QTIL)",
0xFD93,"16-bit UUID for Members","Bayerische Motoren Werke AG",
0xFD94,"16-bit UUID for Members","Hewlett Packard Enterprise",
0xFD95,"16-bit UUID for Members","Rigado",
0xFD96,"16-bit UUID for Members","Google LLC",
0xFD97,"16-bit UUID for Members","June Life, Inc.",
0xFD98,"16-bit UUID for Members","Disney Worldwide Services, Inc.",
0xFD99,"16-bit UUID for Members","ABB Oy",
0xFD9A,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFD9B,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFD9C,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFD9D,"16-bit UUID for Members","Gastec Corporation",
0xFD9E,"16-bit UUID for Members","The Coca-Cola Company",
0xFD9F,"16-bit UUID for Members","VitalTech Affiliates LLC",
0xFDA0,"16-bit UUID for Members","Secugen Corporation",
0xFDA1,"16-bit UUID for Members","Groove X, Inc",
0xFDA2,"16-bit UUID for Members","Groove X, Inc",
0xFDA3,"16-bit UUID for Members","Inseego Corp.",
0xFDA4,"16-bit UUID for Members","Inseego Corp.",
0xFDA5,"16-bit UUID for Members","Neurostim OAB, Inc.",
0xFDA6,"16-bit UUID for Members","WWZN Information Technology Company Limited",
0xFDA7,"16-bit UUID for Members","WWZN Information Technology Company Limited",
0xFDA8,"16-bit UUID for Members","PSA Peugeot Citroën",
0xFDA9,"16-bit UUID for Members","Rhombus Systems, Inc.",
0xFDAA,"16-bit UUID for Members","Xiaomi Inc.",
0xFDAB,"16-bit UUID for Members","Xiaomi Inc.",
0xFDAC,"16-bit UUID for Members","Tentacle Sync GmbH",
0xFDAD,"16-bit UUID for Members","Houwa System Design, k.k.",
0xFDAE,"16-bit UUID for Members","Houwa System Design, k.k.",
0xFDAF,"16-bit UUID for Members","Wiliot LTD",
0xFDB0,"16-bit UUID for Members","Proxy Technologies, Inc.",
0xFDB1,"16-bit UUID for Members","Proxy Technologies, Inc.",
0xFDB2,"16-bit UUID for Members","Portable Multimedia Ltd",
0xFDB3,"16-bit UUID for Members","Audiodo AB",
0xFDB4,"16-bit UUID for Members","HP Inc",
0xFDB5,"16-bit UUID for Members","ECSG",
0xFDB6,"16-bit UUID for Members","GWA Hygiene GmbH",
0xFDB7,"16-bit UUID for Members","LivaNova USA Inc.",
0xFDB8,"16-bit UUID for Members","LivaNova USA Inc.",
0xFDB9,"16-bit UUID for Members","Comcast Cable Corporation",
0xFDBA,"16-bit UUID for Members","Comcast Cable Corporation",
0xFDBB,"16-bit UUID for Members","Profoto",
0xFDBC,"16-bit UUID for Members","Emerson",
0xFDBD,"16-bit UUID for Members","Clover Network, Inc.",
0xFDBE,"16-bit UUID for Members","California Things Inc.",
0xFDBF,"16-bit UUID for Members","California Things Inc.",
0xFDC0,"16-bit UUID for Members","Hunter Douglas",
0xFDC1,"16-bit UUID for Members","Hunter Douglas",
0xFDC2,"16-bit UUID for Members","Baidu Online Network Technology (Beijing) Co., Ltd",
0xFDC3,"16-bit UUID for Members","Baidu Online Network Technology (Beijing) Co., Ltd",
0xFDC4,"16-bit UUID for Members","Simavita (Aust) Pty Ltd",
0xFDC5,"16-bit UUID for Members","Automatic Labs",
0xFDC6,"16-bit UUID for Members","Eli Lilly and Company",
0xFDC7,"16-bit UUID for Members","Eli Lilly and Company",
0xFDC8,"16-bit UUID for Members","Hach – Danaher",
0xFDC9,"16-bit UUID for Members","Busch-Jaeger Elektro GmbH",
0xFDCA,"16-bit UUID for Members","Fortin Electronic Systems",
0xFDCB,"16-bit UUID for Members","Meggitt SA",
0xFDCC,"16-bit UUID for Members","Shoof Technologies",
0xFDCD,"16-bit UUID for Members","Qingping Technology (Beijing) Co., Ltd.",
0xFDCE,"16-bit UUID for Members","SENNHEISER electronic GmbH & Co. KG",
0xFDCF,"16-bit UUID for Members","Nalu Medical, Inc",
0xFDD0,"16-bit UUID for Members","Huawei Technologies Co., Ltd",
0xFDD1,"16-bit UUID for Members","Huawei Technologies Co., Ltd",
0xFDD2,"16-bit UUID for Members","Bose Corporation",
0xFDD3,"16-bit UUID for Members","FUBA Automotive Electronics GmbH",
0xFDD4,"16-bit UUID for Members","LX Solutions Pty Limited",
0xFDD5,"16-bit UUID for Members","Brompton Bicycle Ltd",
0xFDD6,"16-bit UUID for Members","Ministry of Supply",
0xFDD7,"16-bit UUID for Members","Emerson",
0xFDD8,"16-bit UUID for Members","Jiangsu Teranovo Tech Co., Ltd.",
0xFDD9,"16-bit UUID for Members","Jiangsu Teranovo Tech Co., Ltd.",
0xFDDA,"16-bit UUID for Members","MHCS",
0xFDDB,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFDDC,"16-bit UUID for Members","4iiii Innovations Inc.",
0xFDDD,"16-bit UUID for Members","Arch Systems Inc",
0xFDDE,"16-bit UUID for Members","Noodle Technology Inc.",
0xFDDF,"16-bit UUID for Members","Harman International",
0xFDE0,"16-bit UUID for Members","John Deere",
0xFDE1,"16-bit UUID for Members","Fortin Electronic Systems",
0xFDE2,"16-bit UUID for Members","Google LLC",
0xFDE3,"16-bit UUID for Members","Abbott Diabetes Care",
0xFDE4,"16-bit UUID for Members","JUUL Labs, Inc.",
0xFDE5,"16-bit UUID for Members","SMK Corporation",
0xFDE6,"16-bit UUID for Members","Intelletto Technologies Inc",
0xFDE7,"16-bit UUID for Members","SECOM Co., LTD",
0xFDE8,"16-bit UUID for Members","Robert Bosch GmbH",
0xFDE9,"16-bit UUID for Members","Spacesaver Corporation",
0xFDEA,"16-bit UUID for Members","SeeScan, Inc",
0xFDEB,"16-bit UUID for Members","Syntronix Corporation",
0xFDEC,"16-bit UUID for Members","Mannkind Corporation",
0xFDED,"16-bit UUID for Members","Pole Star",
0xFDEE,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFDEF,"16-bit UUID for Members","ART AND PROGRAM, INC.",
0xFDF0,"16-bit UUID for Members","Google LLC",
0xFDF1,"16-bit UUID for Members","LAMPLIGHT Co.,Ltd",
0xFDF2,"16-bit UUID for Members","AMICCOM Electronics Corporation",
0xFDF3,"16-bit UUID for Members","Amersports",
0xFDF4,"16-bit UUID for Members","O. E. M. Controls, Inc.",
0xFDF5,"16-bit UUID for Members","Milwaukee Electric Tools",
0xFDF6,"16-bit UUID for Members","AIAIAI ApS",
0xFDF7,"16-bit UUID for Members","HP Inc.",
0xFDF8,"16-bit UUID for Members","Onvocal",
0xFDF9,"16-bit UUID for Members","INIA",
0xFDFA,"16-bit UUID for Members","Tandem Diabetes Care",
0xFDFB,"16-bit UUID for Members","Tandem Diabetes Care",
0xFDFC,"16-bit UUID for Members","Optrel AG",
0xFDFD,"16-bit UUID for Members","RecursiveSoft Inc.",
0xFDFE,"16-bit UUID for Members","ADHERIUM(NZ) LIMITED",
0xFDFF,"16-bit UUID for Members","OSRAM GmbH",
0xFE00,"16-bit UUID for Members","Amazon.com Services, Inc.",
0xFE01,"16-bit UUID for Members","Duracell U.S. Operations Inc.",
0xFE02,"16-bit UUID for Members","Robert Bosch GmbH",
0xFE03,"16-bit UUID for Members","Amazon.com Services, Inc.",
0xFE04,"16-bit UUID for Members","OpenPath Security Inc",
0xFE05,"16-bit UUID for Members","CORE Transport Technologies NZ Limited",
0xFE06,"16-bit UUID for Members","Qualcomm Technologies, Inc.",
0xFE07,"16-bit UUID for Members","Sonos, Inc.",
0xFE08,"16-bit UUID for Members","Microsoft",
0xFE09,"16-bit UUID for Members","Pillsy, Inc.",
0xFE0A,"16-bit UUID for Members","ruwido austria gmbh",
0xFE0B,"16-bit UUID for Members","ruwido austria gmbh",
0xFE0C,"16-bit UUID for Members","Procter & Gamble",
0xFE0D,"16-bit UUID for Members","Procter & Gamble",
0xFE0E,"16-bit UUID for Members","Setec Pty Ltd",
0xFE0F,"16-bit UUID for Members","Signify Netherlands B.V. (formerly Philips Lighting B.V.)",
0xFE10,"16-bit UUID for Members","LAPIS Technology Co., Ltd.",
0xFE11,"16-bit UUID for Members","GMC-I Messtechnik GmbH",
0xFE12,"16-bit UUID for Members","M-Way Solutions GmbH",
0xFE13,"16-bit UUID for Members","Apple Inc.",
0xFE14,"16-bit UUID for Members","Flextronics International USA Inc.",
0xFE15,"16-bit UUID for Members","Amazon.com Services, Inc..",
0xFE16,"16-bit UUID for Members","Footmarks, Inc.",
0xFE17,"16-bit UUID for Members","Telit Wireless Solutions GmbH",
0xFE18,"16-bit UUID for Members","Runtime, Inc.",
0xFE19,"16-bit UUID for Members","Google LLC",
0xFE1A,"16-bit UUID for Members","Tyto Life LLC",
0xFE1B,"16-bit UUID for Members","Tyto Life LLC",
0xFE1C,"16-bit UUID for Members","NetMedia, Inc.",
0xFE1D,"16-bit UUID for Members","Illuminati Instrument Corporation",
0xFE1E,"16-bit UUID for Members","Smart Innovations Co., Ltd",
0xFE1F,"16-bit UUID for Members","Garmin International, Inc.",
0xFE20,"16-bit UUID for Members","Emerson",
0xFE21,"16-bit UUID for Members","Bose Corporation",
0xFE22,"16-bit UUID for Members","Zoll Medical Corporation",
0xFE23,"16-bit UUID for Members","Zoll Medical Corporation",
0xFE24,"16-bit UUID for Members","August Home Inc",
0xFE25,"16-bit UUID for Members","Apple, Inc.",
0xFE26,"16-bit UUID for Members","Google LLC",
0xFE27,"16-bit UUID for Members","Google LLC",
0xFE28,"16-bit UUID for Members","Ayla Networks",
0xFE29,"16-bit UUID for Members","Gibson Innovations",
0xFE2A,"16-bit UUID for Members","DaisyWorks, Inc.",
0xFE2B,"16-bit UUID for Members","ITT Industries",
0xFE2C,"16-bit UUID for Members","Google LLC",
0xFE2D,"16-bit UUID for Members","SMART INNOVATION Co.,Ltd",
0xFE2E,"16-bit UUID for Members","ERi,Inc.",
0xFE2F,"16-bit UUID for Members","CRESCO Wireless, Inc",
0xFE30,"16-bit UUID for Members","Volkswagen AG",
0xFE31,"16-bit UUID for Members","Volkswagen AG",
0xFE32,"16-bit UUID for Members","Pro-Mark, Inc.",
0xFE33,"16-bit UUID for Members","CHIPOLO d.o.o.",
0xFE34,"16-bit UUID for Members","SmallLoop LLC",
0xFE35,"16-bit UUID for Members","Huawei Technologies Co., Ltd",
0xFE36,"16-bit UUID for Members","Huawei Technologies Co., Ltd",
0xFE37,"16-bit UUID for Members","Spaceek LTD",
0xFE38,"16-bit UUID for Members","Spaceek LTD",
0xFE39,"16-bit UUID for Members","TTS Tooltechnic Systems AG & Co. KG",
0xFE3A,"16-bit UUID for Members","TTS Tooltechnic Systems AG & Co. KG",
0xFE3B,"16-bit UUID for Members","Dolby Laboratories",
0xFE3C,"16-bit UUID for Members","alibaba",
0xFE3D,"16-bit UUID for Members","BD Medical",
0xFE3E,"16-bit UUID for Members","BD Medical",
0xFE3F,"16-bit UUID for Members","Friday Labs Limited",
0xFE40,"16-bit UUID for Members","Inugo Systems Limited",
0xFE41,"16-bit UUID for Members","Inugo Systems Limited",
0xFE42,"16-bit UUID for Members","Nets A/S",
0xFE43,"16-bit UUID for Members","Andreas Stihl AG & Co. KG",
0xFE44,"16-bit UUID for Members","SK Telecom",
0xFE45,"16-bit UUID for Members","Snapchat Inc",
0xFE46,"16-bit UUID for Members","B&O Play A/S",
0xFE47,"16-bit UUID for Members","General Motors",
0xFE48,"16-bit UUID for Members","General Motors",
0xFE49,"16-bit UUID for Members","SenionLab AB",
0xFE4A,"16-bit UUID for Members","OMRON HEALTHCARE Co., Ltd.",
0xFE4B,"16-bit UUID for Members","Signify Netherlands B.V. (formerly Philips Lighting B.V.)",
0xFE4C,"16-bit UUID for Members","Volkswagen AG",
0xFE4D,"16-bit UUID for Members","Casambi Technologies Oy",
0xFE4E,"16-bit UUID for Members","NTT docomo",
0xFE4F,"16-bit UUID for Members","Molekule, Inc.",
0xFE50,"16-bit UUID for Members","Google LLC",
0xFE51,"16-bit UUID for Members","SRAM",
0xFE52,"16-bit UUID for Members","SetPoint Medical",
0xFE53,"16-bit UUID for Members","3M",
0xFE54,"16-bit UUID for Members","Motiv, Inc.",
0xFE55,"16-bit UUID for Members","Google LLC",
0xFE56,"16-bit UUID for Members","Google LLC",
0xFE57,"16-bit UUID for Members","Dotted Labs",
0xFE58,"16-bit UUID for Members","Nordic Semiconductor ASA",
0xFE59,"16-bit UUID for Members","Nordic Semiconductor ASA",
0xFE5A,"16-bit UUID for Members","Cronologics Corporation",
0xFE5B,"16-bit UUID for Members","GT-tronics HK Ltd",
0xFE5C,"16-bit UUID for Members","million hunters GmbH",
0xFE5D,"16-bit UUID for Members","Grundfos A/S",
0xFE5E,"16-bit UUID for Members","Plastc Corporation",
0xFE5F,"16-bit UUID for Members","Eyefi, Inc.",
0xFE60,"16-bit UUID for Members","Lierda Science & Technology Group Co., Ltd.",
0xFE61,"16-bit UUID for Members","Logitech International SA",
0xFE62,"16-bit UUID for Members","Indagem Tech LLC",
0xFE63,"16-bit UUID for Members","Connected Yard, Inc.",
0xFE64,"16-bit UUID for Members","Siemens AG",
0xFE65,"16-bit UUID for Members","CHIPOLO d.o.o.",
0xFE66,"16-bit UUID for Members","Intel Corporation",
0xFE67,"16-bit UUID for Members","Lab Sensor Solutions",
0xFE68,"16-bit UUID for Members","Qualcomm Life Inc",
0xFE69,"16-bit UUID for Members","Qualcomm Life Inc",
0xFE6A,"16-bit UUID for Members","Kontakt Micro-Location Sp. z o.o.",
0xFE6B,"16-bit UUID for Members","TASER International, Inc.",
0xFE6C,"16-bit UUID for Members","TASER International, Inc.",
0xFE6D,"16-bit UUID for Members","The University of Tokyo",
0xFE6E,"16-bit UUID for Members","The University of Tokyo",
0xFE6F,"16-bit UUID for Members","LINE Corporation",
0xFE70,"16-bit UUID for Members","Beijing Jingdong Century Trading Co., Ltd.",
0xFE71,"16-bit UUID for Members","Plume Design Inc",
0xFE72,"16-bit UUID for Members","Abbott (formerly St. Jude Medical, Inc.)",
0xFE73,"16-bit UUID for Members","Abbott (formerly St. Jude Medical, Inc.)",
0xFE74,"16-bit UUID for Members","unwire",
0xFE75,"16-bit UUID for Members","TangoMe",
0xFE76,"16-bit UUID for Members","TangoMe",
0xFE77,"16-bit UUID for Members","Hewlett-Packard Company",
0xFE78,"16-bit UUID for Members","Hewlett-Packard Company",
0xFE79,"16-bit UUID for Members","Zebra Technologies",
0xFE7A,"16-bit UUID for Members","Bragi GmbH",
0xFE7B,"16-bit UUID for Members","Orion Labs, Inc.",
0xFE7C,"16-bit UUID for Members","Telit Wireless Solutions (Formerly Stollmann E+V GmbH)",
0xFE7D,"16-bit UUID for Members","Aterica Health Inc.",
0xFE7E,"16-bit UUID for Members","Awear Solutions Ltd",
0xFE7F,"16-bit UUID for Members","Doppler Lab",
0xFE80,"16-bit UUID for Members","Doppler Lab",
0xFE81,"16-bit UUID for Members","Medtronic Inc.",
0xFE82,"16-bit UUID for Members","Medtronic Inc.",
0xFE83,"16-bit UUID for Members","Blue Bite",
0xFE84,"16-bit UUID for Members","RF Digital Corp",
0xFE85,"16-bit UUID for Members","RF Digital Corp",
0xFE86,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFE87,"16-bit UUID for Members","Qingdao Yeelink Information Technology Co., Ltd.",
0xFE88,"16-bit UUID for Members","SALTO SYSTEMS S.L.",
0xFE89,"16-bit UUID for Members","B&O Play A/S",
0xFE8A,"16-bit UUID for Members","Apple, Inc.",
0xFE8B,"16-bit UUID for Members","Apple, Inc.",
0xFE8C,"16-bit UUID for Members","TRON Forum",
0xFE8D,"16-bit UUID for Members","Interaxon Inc.",
0xFE8E,"16-bit UUID for Members","ARM Ltd",
0xFE8F,"16-bit UUID for Members","CSR",
0xFE90,"16-bit UUID for Members","JUMA",
0xFE91,"16-bit UUID for Members","Shanghai Imilab Technology Co.,Ltd",
0xFE92,"16-bit UUID for Members","Jarden Safety & Security",
0xFE93,"16-bit UUID for Members","OttoQ In",
0xFE94,"16-bit UUID for Members","OttoQ In",
0xFE95,"16-bit UUID for Members","Xiaomi Inc.",
0xFE96,"16-bit UUID for Members","Tesla Motors Inc.",
0xFE97,"16-bit UUID for Members","Tesla Motors Inc.",
0xFE98,"16-bit UUID for Members","Currant Inc",
0xFE99,"16-bit UUID for Members","Currant Inc",
0xFE9A,"16-bit UUID for Members","Estimote",
0xFE9B,"16-bit UUID for Members","Samsara Networks, Inc",
0xFE9C,"16-bit UUID for Members","GSI Laboratories, Inc.",
0xFE9D,"16-bit UUID for Members","Mobiquity Networks Inc",
0xFE9E,"16-bit UUID for Members","Dialog Semiconductor B.V.",
0xFE9F,"16-bit UUID for Members","Google LLC",
0xFEA0,"16-bit UUID for Members","Google LLC",
0xFEA1,"16-bit UUID for Members","Intrepid Control Systems, Inc.",
0xFEA2,"16-bit UUID for Members","Intrepid Control Systems, Inc.",
0xFEA3,"16-bit UUID for Members","ITT Industries",
0xFEA4,"16-bit UUID for Members","Paxton Access Ltd",
0xFEA5,"16-bit UUID for Members","GoPro, Inc.",
0xFEA6,"16-bit UUID for Members","GoPro, Inc.",
0xFEA7,"16-bit UUID for Members","UTC Fire and Security",
0xFEA8,"16-bit UUID for Members","Savant Systems LLC",
0xFEA9,"16-bit UUID for Members","Savant Systems LLC",
0xFEAA,"16-bit UUID for Members","Google LLC",
0xFEAB,"16-bit UUID for Members","Nokia",
0xFEAC,"16-bit UUID for Members","Nokia",
0xFEAD,"16-bit UUID for Members","Nokia",
0xFEAE,"16-bit UUID for Members","Nokia",
0xFEAF,"16-bit UUID for Members","Nest Labs Inc",
0xFEB0,"16-bit UUID for Members","Nest Labs Inc",
0xFEB1,"16-bit UUID for Members","Electronics Tomorrow Limited",
0xFEB2,"16-bit UUID for Members","Microsoft Corporation",
0xFEB3,"16-bit UUID for Members","Taobao",
0xFEB4,"16-bit UUID for Members","WiSilica Inc.",
0xFEB5,"16-bit UUID for Members","WiSilica Inc.",
0xFEB6,"16-bit UUID for Members","Vencer Co., Ltd",
0xFEB7,"16-bit UUID for Members","Meta Platforms Inc.",
0xFEB8,"16-bit UUID for Members","Meta Platforms Inc.",
0xFEB9,"16-bit UUID for Members","LG Electronics",
0xFEBA,"16-bit UUID for Members","Tencent Holdings Limited",
0xFEBB,"16-bit UUID for Members","adafruit industries",
0xFEBC,"16-bit UUID for Members","Dexcom Inc",
0xFEBD,"16-bit UUID for Members","Clover Network, Inc",
0xFEBE,"16-bit UUID for Members","Bose Corporation",
0xFEBF,"16-bit UUID for Members","Nod, Inc.",
0xFEC0,"16-bit UUID for Members","KDDI Corporation",
0xFEC1,"16-bit UUID for Members","KDDI Corporation",
0xFEC2,"16-bit UUID for Members","Blue Spark Technologies, Inc.",
0xFEC3,"16-bit UUID for Members","360fly, Inc.",
0xFEC4,"16-bit UUID for Members","PLUS Location Systems",
0xFEC5,"16-bit UUID for Members","Realtek Semiconductor Corp.",
0xFEC6,"16-bit UUID for Members","Kocomojo, LLC",
0xFEC7,"16-bit UUID for Members","Apple, Inc.",
0xFEC8,"16-bit UUID for Members","Apple, Inc.",
0xFEC9,"16-bit UUID for Members","Apple, Inc.",
0xFECA,"16-bit UUID for Members","Apple, Inc.",
0xFECB,"16-bit UUID for Members","Apple, Inc.",
0xFECC,"16-bit UUID for Members","Apple, Inc.",
0xFECD,"16-bit UUID for Members","Apple, Inc.",
0xFECE,"16-bit UUID for Members","Apple, Inc.",
0xFECF,"16-bit UUID for Members","Apple, Inc.",
0xFED0,"16-bit UUID for Members","Apple, Inc.",
0xFED1,"16-bit UUID for Members","Apple, Inc.",
0xFED2,"16-bit UUID for Members","Apple, Inc.",
0xFED3,"16-bit UUID for Members","Apple, Inc.",
0xFED4,"16-bit UUID for Members","Apple, Inc.",
0xFED5,"16-bit UUID for Members","Plantronics Inc.",
0xFED6,"16-bit UUID for Members","Broadcom",
0xFED7,"16-bit UUID for Members","Broadcom",
0xFED8,"16-bit UUID for Members","Google LLC",
0xFED9,"16-bit UUID for Members","Pebble Technology Corporation",
0xFEDA,"16-bit UUID for Members","ISSC Technologies Corp.",
0xFEDB,"16-bit UUID for Members","Perka, Inc.",
0xFEDC,"16-bit UUID for Members","Jawbone",
0xFEDD,"16-bit UUID for Members","Jawbone",
0xFEDE,"16-bit UUID for Members","Coin, Inc.",
0xFEDF,"16-bit UUID for Members","Design SHIFT",
0xFEE0,"16-bit UUID for Members","Anhui Huami Information Technology Co., Ltd.",
0xFEE1,"16-bit UUID for Members","Anhui Huami Information Technology Co., Ltd.",
0xFEE2,"16-bit UUID for Members","Anki, Inc.",
0xFEE3,"16-bit UUID for Members","Anki, Inc.",
0xFEE4,"16-bit UUID for Members","Nordic Semiconductor ASA",
0xFEE5,"16-bit UUID for Members","Nordic Semiconductor ASA",
0xFEE6,"16-bit UUID for Members","Silvair, Inc.",
0xFEE7,"16-bit UUID for Members","Tencent Holdings Limited.",
0xFEE8,"16-bit UUID for Members","Quintic Corp.",
0xFEE9,"16-bit UUID for Members","Quintic Corp.",
0xFEEA,"16-bit UUID for Members","Swirl Networks, Inc.",
0xFEEB,"16-bit UUID for Members","Swirl Networks, Inc.",
0xFEEC,"16-bit UUID for Members","Tile, Inc.",
0xFEED,"16-bit UUID for Members","Tile, Inc.",
0xFEEE,"16-bit UUID for Members","Polar Electro Oy",
0xFEEF,"16-bit UUID for Members","Polar Electro Oy",
0xFEF0,"16-bit UUID for Members","Intel",
0xFEF1,"16-bit UUID for Members","CSR",
0xFEF2,"16-bit UUID for Members","CSR",
0xFEF3,"16-bit UUID for Members","Google LLC",
0xFEF4,"16-bit UUID for Members","Google LLC",
0xFEF5,"16-bit UUID for Members","Dialog Semiconductor GmbH",
0xFEF6,"16-bit UUID for Members","Wicentric, Inc.",
0xFEF7,"16-bit UUID for Members","Aplix Corporation",
0xFEF8,"16-bit UUID for Members","Aplix Corporation",
0xFEF9,"16-bit UUID for Members","PayPal, Inc.",
0xFEFA,"16-bit UUID for Members","PayPal, Inc.",
0xFEFB,"16-bit UUID for Members","Telit Wireless Solutions (Formerly Stollmann E+V GmbH)",
0xFEFC,"16-bit UUID for Members","Gimbal, Inc.",
0xFEFD,"16-bit UUID for Members","Gimbal, Inc.",
0xFEFE,"16-bit UUID for Members","GN ReSound A/S",
0xFEFF,"16-bit UUID for Members","GN Netcom",
0xFFF3,"SDO GATT Service","FiRa Consortium Service",
0xFFF4,"SDO GATT Service","FiRa Consortium Service",
0xFFF5,"SDO GATT Service","Car Connectivity Consortium, LLC Service",
0xFFF6,"SDO GATT Service","ZigBee Alliance Service",
0xFFF7,"SDO GATT Service","ZigBee Alliance Service",
0xFFF8,"SDO GATT Service","Mopria Alliance BLE Service",
0xFFF9,"SDO GATT Service","FIDO2 Secure Client-to-Authenticator Transport Service",
0xFFFA,"SDO GATT Service","ASTM Remote ID Service",
0xFFFB,"SDO GATT Service","Direct Thread Commissioning Service",
0xFFFC,"SDO GATT Service","Wireless Power Transfer (WPT) Service",
0xFFFD,"SDO GATT Service","Universal Second Factor Authenticator Service",
0xFFFE,"SDO GATT Service","Wireless Power Transfer Service",
